1764045150.404498,0
1764045150.507679,25
1764045150.609787,51
1764045150.712495,90
1764045150.815518,99
1764045150.917955,99
1764045151.020246,99
1764045151.123915,98
1764045151.227701,98
1764045151.330102,100
1764045151.432384,99
1764045151.534858,98
1764045151.637068,99
1764045151.739958,98
1764045151.844649,98
1764045151.948638,100
1764045152.050935,99
1764045152.155211,100
1764045152.257469,99
1764045152.360219,98
1764045152.462784,73
1764045152.565197,67
1764045152.667506,66
1764045152.769730,63
1764045152.871931,61
1764045152.974436,63
1764045153.076629,70
1764045153.178866,88
1764045153.282112,64
1764045153.384287,59
1764045153.486330,56
1764045153.589552,54
1764045153.691767,56
1764045153.794441,55
1764045153.896733,56
1764045153.999113,57
1764045154.101334,58
1764045154.203377,58
1764045154.306115,57
1764045154.408345,58
1764045154.510358,65
1764045154.612293,66
1764045154.714724,67
1764045154.816902,77
1764045154.919128,85
1764045155.020977,80
1764045155.123098,61
1764045155.228066,57
1764045155.330024,57
1764045155.432246,57
1764045155.534578,56
1764045155.636899,58
1764045155.741915,58
1764045155.845572,58
1764045155.948240,59
1764045156.050886,59
1764045156.156753,58
1764045156.259354,65
1764045156.362194,70
1764045156.465144,75
1764045156.567722,80
1764045156.670769,88
1764045156.773124,87
1764045156.876317,62
1764045156.978808,62
1764045157.081180,63
1764045157.183667,63
1764045157.286296,63
1764045157.388680,64
1764045157.492489,63
1764045157.594974,64
1764045157.697313,59
1764045157.799625,56
1764045157.903203,57
1764045158.005308,57
1764045158.107766,57
1764045158.210549,58
1764045158.314850,58
1764045158.419772,61
1764045158.523003,59
1764045158.626478,60
1764045158.729267,59
1764045158.831810,59
1764045158.934677,60
1764045159.037781,59
1764045159.140727,60
1764045159.243485,60
1764045159.346000,60
1764045159.448625,61
1764045159.551313,61
1764045159.653462,61
1764045159.757245,62
1764045159.864791,62
1764045159.967718,63
1764045160.071497,62
1764045160.174345,63
1764045160.278766,64
1764045160.383008,64
1764045160.486228,63
1764045160.588809,65
1764045160.691283,64
1764045160.794305,66
1764045160.897033,66
1764045160.999200,65
1764045161.101388,65
1764045161.203961,67
1764045161.306264,67
1764045161.408736,67
1764045161.511532,68
1764045161.614651,69
1764045161.717051,68
1764045161.819507,70
1764045161.923106,70
1764045162.026721,70
1764045162.129538,69
1764045162.231980,71
1764045162.335202,70
1764045162.437362,70
1764045162.539948,72
1764045162.642877,72
1764045162.745412,73
1764045162.847697,73
1764045162.950676,74
1764045163.053369,75
1764045163.156036,75
1764045163.258533,75
1764045163.360867,76
1764045163.463391,75
1764045163.565929,76
1764045163.668335,77
1764045163.770987,78
1764045163.873558,77
1764045163.976894,78
1764045164.081331,76
1764045164.185902,76
1764045164.288790,78
1764045164.425054,78
1764045164.527532,78
1764045164.629952,77
1764045164.732139,78
1764045164.835572,78
1764045164.941487,80
1764045165.043813,80
1764045165.146407,80
1764045165.249217,81
1764045165.352026,81
1764045165.454905,82
1764045165.557941,82
1764045165.660921,82
1764045165.763144,81
1764045165.866955,83
1764045165.969749,83
1764045166.072070,83
1764045166.174555,83
1764045166.277029,84
1764045166.379624,84
1764045166.481722,83
1764045166.586503,85
1764045166.689235,84
1764045166.791870,84
1764045166.895076,84
1764045166.997791,86
1764045167.100682,86
1764045167.203605,86
1764045167.305852,85
1764045167.408345,86
1764045167.511144,85
1764045167.613434,87
1764045167.716133,87
1764045167.818996,86
1764045167.921846,87
1764045168.047599,86
1764045168.150235,89
1764045168.253321,88
1764045168.356166,89
1764045168.458580,89
1764045168.561486,88
1764045168.663854,89
1764045168.766694,90
1764045168.871524,89
1764045168.974480,89
1764045169.077600,91
1764045169.180038,90
1764045169.282875,90
1764045169.386029,90
1764045169.491112,89
1764045169.594210,92
1764045169.697324,92
1764045169.802110,91
1764045169.904600,92
1764045170.007270,93
1764045170.109468,93
1764045170.211786,93
1764045170.314009,94
1764045170.416793,94
1764045170.519346,93
1764045170.621683,93
1764045170.727881,93
1764045170.831229,95
1764045170.933304,95
1764045171.035920,94
1764045171.138240,95
1764045171.240664,95
1764045171.343418,96
1764045171.445535,96
1764045171.548478,96
1764045171.651257,97
1764045171.753916,95
1764045171.856482,96
1764045171.959964,98
1764045172.062430,97
1764045172.164947,98
1764045172.267405,97
1764045172.369910,98
1764045172.472150,98
1764045172.575365,97
1764045172.679221,98
1764045172.784276,100
1764045172.887518,99
1764045172.990451,99
1764045173.093200,100
1764045173.196209,100
1764045173.298784,99
1764045173.401770,99
1764045173.504402,81
1764045173.607518,50
1764045173.709648,52
1764045173.812078,52
1764045173.915119,51
1764045174.017815,51
1764045174.119962,52
1764045174.222493,52
1764045174.325684,52
1764045174.428246,53
1764045174.531419,52
1764045174.634118,53
1764045174.736813,54
1764045174.840161,55
1764045174.942590,55
1764045175.045064,56
1764045175.147737,56
1764045175.250343,55
1764045175.352692,57
1764045175.455117,57
1764045175.557261,57
1764045175.659458,58
1764045175.763100,58
1764045175.865928,59
1764045175.968345,59
1764045176.070707,59
1764045176.172967,58
1764045176.275440,60
1764045176.377923,60
1764045176.480518,60
1764045176.582865,61
1764045176.685668,61
1764045176.788001,62
1764045176.890932,62
1764045176.994116,63
1764045177.097360,63
1764045177.199786,63
1764045177.303337,63
1764045177.405767,64
1764045177.508589,64
1764045177.610864,65
1764045177.713550,65
1764045177.815660,66
1764045177.918640,65
1764045178.021188,66
1764045178.123678,66
1764045178.226581,67
1764045178.329014,67
1764045178.431953,68
1764045178.534036,69
1764045178.636228,69
1764045178.738975,68
1764045178.846794,69
1764045178.949540,69
1764045179.051949,70
1764045179.153919,70
1764045179.256163,72
1764045179.358135,71
1764045179.460036,71
1764045179.562074,71
1764045179.664072,71
1764045179.770771,72
1764045179.872548,72
1764045179.975686,73
1764045180.079604,72
1764045180.182146,74
1764045180.284282,74
1764045180.386341,73
1764045180.488358,75
1764045180.591008,74
1764045180.693224,74
1764045180.795411,75
1764045180.897872,75
1764045181.000038,77
1764045181.102136,77
1764045181.205089,77
1764045181.307901,77
1764045181.410050,76
1764045181.512065,76
1764045181.613992,77
1764045181.715906,78
1764045181.818027,79
1764045181.920030,78
1764045182.022071,78
1764045182.124281,78
1764045182.226287,79
1764045182.328120,80
1764045182.430322,80
1764045182.532822,80
1764045182.636089,81
1764045182.738185,81
1764045182.840071,79
1764045182.941911,79
1764045183.043867,80
1764045183.145667,80
1764045183.247663,80
1764045183.349518,82
1764045183.451891,81
1764045183.554034,82
1764045183.660805,82
1764045183.762503,81
1764045183.868951,83
1764045183.971186,82
1764045184.073272,82
1764045184.175143,84
1764045184.277279,85
1764045184.379284,85
1764045184.481272,85
1764045184.584400,86
1764045184.686618,86
1764045184.788640,86
1764045184.890901,86
1764045184.992821,87
1764045185.095055,87
1764045185.196948,87
1764045185.299474,88
1764045185.401584,87
1764045185.504601,88
1764045185.607053,88
1764045185.709458,87
1764045185.812617,88
1764045185.916840,88
1764045186.019233,89
1764045186.121374,90
1764045186.223708,90
1764045186.326133,89
1764045186.429364,90
1764045186.532034,91
1764045186.634399,89
1764045186.737061,90
1764045186.839867,90
1764045186.942900,91
1764045187.045990,92
1764045187.148801,91
1764045187.251810,92
1764045187.354300,93
1764045187.456832,92
1764045187.559471,93
1764045187.662224,92
1764045187.765226,93
1764045187.867635,93
1764045187.970168,94
1764045188.072407,95
1764045188.175034,94
1764045188.277707,94
1764045188.380462,94
1764045188.482865,94
1764045188.586383,96
1764045188.689547,95
1764045188.792470,95
1764045188.894836,95
1764045188.997335,96
1764045189.119279,96
1764045189.226356,98
1764045189.329297,97
1764045189.432136,98
1764045189.534379,98
1764045189.636942,98
1764045189.740877,98
1764045189.844139,99
1764045189.946141,99
1764045190.048650,98
1764045190.150983,100
1764045190.253524,100
1764045190.355811,100
